Exit Time,Cumulative PnL INR
2024-04-02 09:30:00+05:30,2206086.0
2024-04-03 09:15:00+05:30,2196625.5
2024-04-03 12:10:00+05:30,2188485.0
2024-04-08 13:25:00+05:30,2215134.0
2024-04-09 09:45:00+05:30,2208609.0
2024-04-09 13:30:00+05:30,2210250.0
2024-04-10 09:25:00+05:30,2209009.5
2024-04-12 09:35:00+05:30,2208597.0
2024-04-16 15:25:00+05:30,2245000.5
2024-04-18 13:25:00+05:30,2237461.5
2024-04-19 12:35:00+05:30,2241799.5
2024-04-23 13:15:00+05:30,2263114.5
2024-04-24 09:45:00+05:30,2256444.0
2024-04-25 09:15:00+05:30,2250832.5
2024-04-25 10:10:00+05:30,2240203.5
2024-04-26 13:30:00+05:30,2239813.5
2024-04-29 09:15:00+05:30,2236317.0
2024-04-30 15:00:00+05:30,2267605.5
2024-05-03 09:15:00+05:30,2264787.0
2024-05-03 10:20:00+05:30,2253802.5
2024-05-06 09:20:00+05:30,2257384.5
2024-05-06 13:25:00+05:30,2251125.0
2024-05-09 09:15:00+05:30,2270008.5
2024-05-09 10:25:00+05:30,2258704.5
2024-05-10 10:00:00+05:30,2259988.5
2024-05-10 12:55:00+05:30,2247747.0
2024-05-13 11:30:00+05:30,2250912.0
2024-05-13 13:30:00+05:30,2247657.0
2024-05-13 13:50:00+05:30,2232931.5
2024-05-15 10:25:00+05:30,2233587.0
2024-05-16 09:15:00+05:30,2226991.5
2024-05-16 10:20:00+05:30,2218788.0
2024-05-16 12:10:00+05:30,2212888.5
2024-05-16 13:30:00+05:30,2199244.5
2024-05-16 14:40:00+05:30,2188209.0
2024-05-21 09:50:00+05:30,2197533.0
2024-05-21 12:55:00+05:30,2191876.5
2024-05-21 14:15:00+05:30,2187339.0
2024-05-22 15:05:00+05:30,2195514.0
2024-05-27 14:45:00+05:30,2243941.5
2024-05-30 09:15:00+05:30,2264976.0
2024-05-30 14:30:00+05:30,2265243.0
2024-05-31 09:20:00+05:30,2257825.5
2024-05-31 11:25:00+05:30,2245717.5
2024-05-31 13:20:00+05:30,2235288.0
2024-05-31 14:25:00+05:30,2232217.5
2024-06-03 09:15:00+05:30,2178544.5
2024-06-04 09:15:00+05:30,2167225.5
2024-06-04 13:50:00+05:30,2233881.0
2024-06-06 11:45:00+05:30,2268735.0
2024-06-07 10:35:00+05:30,2255823.0
2024-06-10 09:55:00+05:30,2261031.0
2024-06-12 09:50:00+05:30,2254861.5
2024-06-12 13:55:00+05:30,2251897.5
2024-06-13 09:15:00+05:30,2245678.5
2024-06-14 09:20:00+05:30,2235021.0
2024-06-14 10:00:00+05:30,2228101.5
2024-06-19 10:25:00+05:30,2250721.5
2024-06-19 13:55:00+05:30,2231919.0
2024-06-19 15:00:00+05:30,2232519.0
2024-06-20 13:25:00+05:30,2219700.0
2024-06-21 09:40:00+05:30,2211930.0
2024-06-21 13:50:00+05:30,2211079.5
2024-06-24 09:15:00+05:30,2202888.0
2024-06-24 11:15:00+05:30,2192841.0
2024-06-26 15:25:00+05:30,2224551.0
2024-06-27 10:00:00+05:30,2210569.5
2024-06-27 10:45:00+05:30,2197354.5
2024-07-01 13:50:00+05:30,2200246.5
2024-07-02 09:25:00+05:30,2195430.0
2024-07-03 09:15:00+05:30,2191305.0
2024-07-04 10:30:00+05:30,2201916.0
2024-07-04 14:30:00+05:30,2195826.0
2024-07-05 09:15:00+05:30,2181868.5
2024-07-05 15:05:00+05:30,2181028.5
2024-07-08 09:15:00+05:30,2171013.0
2024-07-09 11:40:00+05:30,2164089.0
2024-07-10 09:15:00+05:30,2153250.0
2024-07-10 15:05:00+05:30,2153910.0
2024-07-11 10:15:00+05:30,2145418.5
2024-07-11 13:50:00+05:30,2141769.0
2024-07-12 14:55:00+05:30,2151055.5
2024-07-15 13:15:00+05:30,2146272.0
2024-07-16 14:30:00+05:30,2140279.5
2024-07-18 09:45:00+05:30,2132908.5
2024-07-18 11:10:00+05:30,2123479.5
2024-07-18 13:10:00+05:30,2114934.0
2024-07-19 09:15:00+05:30,2110722.0
2024-07-22 09:55:00+05:30,2112870.0
2024-07-23 11:15:00+05:30,2106774.0
2024-07-24 13:40:00+05:30,2126344.5
2024-07-25 09:15:00+05:30,2103991.5
2024-07-26 11:55:00+05:30,2097541.5
2024-07-29 12:10:00+05:30,2123751.0
2024-07-30 13:05:00+05:30,2121462.0
2024-07-30 15:00:00+05:30,2109846.0
2024-07-31 15:15:00+05:30,2107317.0
2024-08-01 14:10:00+05:30,2106174.0
2024-08-02 13:35:00+05:30,2105691.0
2024-08-02 15:00:00+05:30,2098560.0
2024-08-05 13:45:00+05:30,2134750.5
2024-08-06 10:30:00+05:30,2133072.0
2024-08-07 09:15:00+05:30,2129391.0
2024-08-08 10:05:00+05:30,2118519.0
2024-08-08 12:10:00+05:30,2101669.5
2024-08-12 09:15:00+05:30,2096322.0
2024-08-12 10:35:00+05:30,2086672.5
